club_id,club_name,crest_url,delegacion,comarca,cif,registered_address,registered_locality,registered_province,registered_postal_code,correspondence_address,correspondence_locality,correspondence_province,correspondence_postal_code,correspondence_titular,correspondence_tratamiento,correspondence_email,portal_web,twitter,facebook,linkedin,instagram,telefonos,fax,fecha_fundacion,presidente,source_url,scraped_at
2740691,C.D.E. LEGASUR-RAYO,/pnfg/pimg/Clubes/00100_0000096878_EQUIPO_LEGASUR.jpg,DELEGACIÓN DE LEGANÉS,,G86723459,"PLAZA INMACULADA, 7 -1º-1",Leganés,Madrid,28911,"CALLE LOPE DE VEGA 13, BAJO A",Leganés,Madrid,28913,JOSÉ OROZCO CRISÓSTOMO,D.,legasurrayoleganes@gmail.com,,,,,,666126886 - 916803578,,,JOSE OROZCO CRISOSTOMO,https://www.rffm.es/fichaclub/2740691,2026-08-19T06:46:57.728521+00:00
2740689,C.D.E. MONTE TABOR,/pnfg/pimg/Clubes/00100_0011060099_montetabor1.png,DELEGACIÓN COTORRUELO,,G87159760,"Paseo Casa de Campo, 2",Pozuelo De Alarcón,Madrid,28223,"Paseo Casa de Campo, 2",Pozuelo De Alarcón,Madrid,28223,Samuel Reyes Corrochano,D.,actividadesextraescolares@colegiomontetabor.es,,,,,,915122138 - 630411074,915189908,,SAMUEL REYES CORROCHANO,https://www.rffm.es/fichaclub/2740689,2026-08-19T06:46:57.948733+00:00
300002,C.D. OLIMPICO DE HORTALEZA,/pnfg/pimg/Clubes/00100_0010958086_ESCUDO_400x400.jpg,DELEGACIÓN DE ALCOBENDAS,,G83257048,"C/ CAMINO MONTORO, 6",Madrid,Madrid,28050,"C/ CAMINO MONTORO, 6",Madrid,Madrid,28055,JUAN CARLOS GONZALEZ VERGARA,,director.deportivo@cdohortaleza.com,www.cdohortaleza.com,@cdohortaleza,CDO Hortaleza,,cdohortaleza,618696331 - 914258868 - 679008788,,,ROBERTO SERRANO FELIPE,https://www.rffm.es/fichaclub/300002,2026-08-19T06:46:57.983210+00:00
300015,C.D.E. RACING DE MORATALAZ,/pnfg/pimg/Clubes/00100_0011707228_IMG_8406.png,DELEGACIÓN VALDEBERNARDO,,G22476493,"PUERTO DE CANFRANC, 56 (BAR NESTOR)",Madrid,Madrid,28038,Calle Humanes 11 Bajo D,Madrid,Madrid,28038,BRUNO CARDONA RODRIGUEZ,D.,brunocardona@telefonica.net,,,,,,630331489 - 605202982,,,BRUNO CARDONA RODRIGUEZ,https://www.rffm.es/fichaclub/300015,2026-08-19T06:46:58.260169+00:00
300005,ESCUELA EUROPEA C.F.,/pnfg/pimg/Clubes/00100_0011030709_ESCUDO_ESCUELA.BMP,DELEGACIÓN COTORRUELO,,G82767880,"Av. Europa, 30-p-7 dcha.1º b",Madrid,Madrid,28023,"VIA DOS CASTILLAS, 31 (LOCAL AXA)",Pozuelo De Alarcón,Madrid,28224,,,direccion@escuelaeuropeadefutbol.es,escuelaeuropeadefutbol.es,,,,,617907148 - 913510407,,,MARIO LATORRE NAVARRO,https://www.rffm.es/fichaclub/300005,2026-08-19T06:46:58.992244+00:00
300024,S.A.D. FUNDACION RAYO VALLECANO,/pnfg/pimg/Clubes/00100_0011206462_fundacion_esc.jpg,DELEGACIÓN VALDEBERNARDO,,G82999582,"PAYASO FOFO, S/N",Madrid,Madrid,28018,"CALLE RAYO VALLECANO DE MADRID, 2",Madrid,Madrid,28051,,,secretaria@fundacionrayovallecano.es,escuelafrv.fundacionrayovallecano.es,,,,,917570551,913582627,,,https://www.rffm.es/fichaclub/300024,2026-08-19T06:46:59.085142+00:00
300016,CLUB ALAMEDA DE OSUNA,/pnfg/pimg/Clubes/00100_0011683308_club_alameda.jpg,DELEGACIÓN VALDEBERNARDO,,G85112381,"PASEO ALAMEDA DE OSUNA, 60",Madrid,Madrid,28042,"PASEO ALAMEDA DE OSUNA, 60",0,Madrid,28042,COORDINADOR ESCUELA DE FÚTBOL,D.,futbol@colegio-alameda.com,www.colegio-alameda.com,,,,,677403337 - 650356184 - 917427011,917427196,,ROSA Mª GARCIA ALVAREZ,https://www.rffm.es/fichaclub/300016,2026-08-19T06:46:59.258156+00:00
300030,RECREATIVO CULTURAL NUEVO BERCIAL,/pnfg/pimg/Clubes/00100_0011955347_Dise__o_sin_t__tulo.png,DELEGACIÓN DE GETAFE,,V84528645,"AVDA. DEL PARQUE, 1bis portal C 3º C",Getafe,Madrid,28907,AVENIDA REPÚBLICA DOMINICANA 8 4B,Getafe,Madrid,28907,SERGIO GÓMEZ MENCÍA,D.,rcnb.sergio@gmail.com,,@RCNuevobercial,Recreativo Bercial,,@rcnbercial,654018027 - 680361312 - 661840860&nbsp;-&nbsp;&nbsp;662160382,,,SERGIO GOMEZ MENCIA,https://www.rffm.es/fichaclub/300030,2026-08-19T06:46:59.467070+00:00
300155,C.D. RASCAFRIA,/pnfg/pimg/Clubes/00100_0011941433_cma_loc_escudo_rascafria.jpg,DELEGACIÓN DE GALAPAGAR,,G80332315,"C/ Rosario, s/n",Rascafría,Madrid,28740,"Plaza del Canto Blanco, 2",Rascafría,Madrid,28740,,,cdrascafria@gmail.com,,,,,c.d.rascafria_,684223058 - 643368401,,,ALBERTO JIMENEZ SANZ,https://www.rffm.es/fichaclub/300155,2026-08-19T06:46:59.653320+00:00
300713,ESCUELA MUNICIPAL DE COBEÑA,/pnfg/pimg/Clubes/00100_0012141601_Escudo_Cobe_a_fondo_blanco.png,DELEGACION DE SAN SEBASTIAN DE LOS REYES,,G85182137,PLAZA DE LA VILLA Nº1,Cobeña,Madrid,28863,"PLAZA DE LA VILLA, 1",Cobeña,Madrid,28863,JUAN CARLOS GARCIA ORTEGA,D.,efcobena@gmail.com,www.emfcobeña.com,@EMFCDCobena,https://www.facebook.com/EMFCDCobena,,@emfcobena,D.DPV 669715002 - SECR 669738149 - PRES 649551405,,,FRANCISCO JAVIER CUENCA ACEVEDO,https://www.rffm.es/fichaclub/300713,2026-08-19T06:46:59.867778+00:00
30389,A.D. PARLA,/pnfg/pimg/Clubes/00100_0011615023_ESCUDO_ADP.png,DELEGACIÓN DE PARLA,,G28492619,"Avenida Juan Carlos I, s/n (Estadio Mpal. Los Prados)",Parla,Madrid,28981,"AVD. DE LA ESCUELA PUBLICA, S/N, 28981",Parla,Madrid,28981,,,futbolbase@adparla.com,www.adparla.com,@adparla,Agrupación Deportiva Parla,https://www.linkedin.com/company/adparla/,@adparla,916057163 - 625503856 - 608177438,,,NURIA LOPEZ BLAZQUEZ,https://www.rffm.es/fichaclub/30389,2026-08-19T06:47:00.036317+00:00
3008154,C.D. ARANJUEZ BALOMPIE,/pnfg/pimg/Clubes/00100_0011017925_IMG_20200707_203458.jpg,DELEGACIÓN DE ARANJUEZ,,G86975653,"AVILA, 16",Aranjuez,Madrid,28300,C/ Juan Bautista de Toledo nº 26 1º C,Aranjuez,Madrid,28300,RAFAEL PEREZ GARCIA,D.,aranjuezbalompie@gmail.com,,,,,,647947221 - 658617152,,,SERGIO PEREZ GARCIA,https://www.rffm.es/fichaclub/3008154,2026-08-19T06:47:00.191281+00:00
3027834,U.D. VELLON VENTURADA,/pnfg/pimg/Clubes/00100_0012138805_ESCUDO_UD_VELLON_VENTURADA.png,SUBDELEGACIÓN DE SAN AGUSTÍN DEL GUADALIX,,G87050290,"AVD. MONTERREY, S/N",Venturada,Madrid,28729,,Venturada,Madrid,28729,,Sr.,udvellonventurada@gmail.com,www.instagram.com/udvv_oficial,,www.facebook.com/UDVVoficial/,,,651571052,,,JULIO ROMERO BETANCORT,https://www.rffm.es/fichaclub/3027834,2026-08-19T06:47:00.469448+00:00
301467,C.D. CHAMARTIN VERGARA,/pnfg/pimg/Clubes/00100_0011170683_2022_05_09_Logo_CHV995.jpeg,DELEGACIÓN VALDEBERNARDO,,G81316804,"VICENTE JIMENO, 2",Madrid,Madrid,28035,"VICENTE JIMENO, 2",Madrid,Madrid,28035,GRACIELA MARTINEZ PEREZ,Dª,admin@chv1995.es,www.chv1995.es,,,,,913866256 - 616482896 - 616482895,913866256,,GRACIELA MARTINEZ PEREZ,https://www.rffm.es/fichaclub/301467,2026-08-19T06:47:00.706054+00:00
301559,S.A.D. LICEO EUROPEO,/pnfg/pimg/Clubes/00100_0000085238_logo_liceosports.jpg,DELEGACIÓN DE ALCOBENDAS,,B28288512,"C/ CAMINO SUR, 10-12",Alcobendas,Madrid,28109,"CAMINO SUR, 10-12",Alcobendas,Madrid,28109,Colegio Liceo Europeo,,deportes@liceo-europeo.edu.es,www.liceo-europeo.es,,,,,699320278 - 638573754 - 916500000,916505691,,NATALIA INCLAN CAMPO (DELEGADA),https://www.rffm.es/fichaclub/301559,2026-08-19T06:47:00.810351+00:00
30388,A.D. COLMENAR VIEJO,/pnfg/pimg/Clubes/00100_0011615318_ESCUDO_ADCV.png,SUBDELEGACIÓN DE SAN AGUSTÍN DEL GUADALIX,,G79282596,"LA JARA, S/N.",Colmenar Viejo,Madrid,28770,"C/ TOMILLO, S/N. (Campo de Fútbol Alberto Ruiz)",Colmenar Viejo,Madrid,28770,,,administracion@adcolmenarviejo.es,www.adcolmenarviejo.es,https://twitter.com/adcolmenarviejo,https://es-es.facebook.com/ADCOLMENARVIEJO/,,https://www.instagram.com/adcolmenarviejo/?hl=es,911647674 - 606957484 - 617929592&nbsp;-&nbsp;&nbsp;676564987,911647674,,JUAN FERNANDO POVEDANO MARTINEZ,https://www.rffm.es/fichaclub/30388,2026-08-19T06:47:00.961072+00:00
30390,ATLETICO DE PINTO,/pnfg/pimg/Clubes/00100_0011875410_p7_vzIFD_400x400.jpg,DELEGACIÓN DE PINTO,,G78337789,DOÑA MANOLITA S/N,Pinto,Madrid,28320,DOÑA MANOLITA S/N,Pinto,Madrid,28320,,,secretaria@clubatleticodepinto.com,clubatleticodepinto.com,,,,,625940354,,,JOSE MARIA GARZON FLORES,https://www.rffm.es/fichaclub/30390,2026-08-19T06:47:01.317834+00:00
30423,LAS ROZAS C.F.,/pnfg/pimg/Clubes/00100_0011108020_Escudo_nuevos_Las_Rozas.png,DELEGACIÓN DE GALAPAGAR,,A79070090,"AVD. NUESTRA SEÑORA DE RETAMAR, 16 (POLIDEPORTIVO)",Las Rozas de Madrid,Madrid,28232,"AVDA. NUESTRA SEÑORA DE RETAMAR, 16 (POLIDEPORTIVO)",Las Rozas de Madrid,Madrid,28232,,,contacto@lasrozascf.es,www.lasrozascf.com,,,,,916361533 - 635438338,,,ANGEL CAMPOS MARTIN,https://www.rffm.es/fichaclub/30423,2026-08-19T06:47:01.406382+00:00
30422,C.D.B. COSLADA,/pnfg/pimg/Clubes/00100_0011098262_Logo_Premium_C.D.Coslada___COLOR_2.0.jpg,DELEGACIÓN DE ALCALÁ DE HENARES,,G79524963,"MAR CANTABRICO, S/N (EST.MUNICIPAL EL OLIVO)",Coslada,Madrid,28821,"MAR CANTABRICO, S/N (ESTADIO EL OLIVO)",Coslada,Madrid,28821,,,oficinas@cdcoslada.es,www.cdcoslada.es,,,,,628463456 - 629864580,,,JOSE ANGEL VARGAS MANZANO,https://www.rffm.es/fichaclub/30422,2026-08-19T06:47:01.455299+00:00
30425,C.D. PUERTA BONITA,/pnfg/pimg/Clubes/00100_0010923500_123.JPG,DELEGACIÓN COTORRUELO,,G80103179,"VIA CARPETANA, 57",Madrid,Madrid,28047,"PALAU DE LA MUSICA, 9-7º",Madrid,Madrid,28054,MANUEL CAMPA VALLE,D.,cdenuevopuertabonita@gmail.com,cdpuertabonita.rffm.es,,,,,629019570 - 607881209,,,MANUEL CAMPA VALLE,https://www.rffm.es/fichaclub/30425,2026-08-19T06:47:01.601743+00:00
30426,C.D. SAN FERNANDO,/pnfg/pimg/Clubes/00100_0012187001_1016_C.D._San_Fernando_2026_2027_Federacion.png,DELEGACIÓN DE ALCALÁ DE HENARES,,G80308398,"EUGENIA DE MONTIJO, S/N -BAJO",San Fernando De Henares,Madrid,28830,"EUGENIA DE MONTIJO, S/N -BAJO",San Fernando De Henares,Madrid,28830,,,cdsanfernando@cdsanfernando.es,www.cdsanfernando.es,@cdsanfernando1,,,cdsanfernando,626997802,,,LUIS IGNACIO LEIVA SARMIENTO,https://www.rffm.es/fichaclub/30426,2026-08-19T06:47:01.643546+00:00
30427,C.D.A. NAVALCARNERO,/pnfg/pimg/Clubes/00100_0000055585_ESCUDO_NAVAL.jpg,SUBDELEGACIÓN DE NAVAS DEL REY,,G87330569,"RIO NALON, S/N",Navalcarnero,Madrid,28600,"RÍO NALÓN, S/N.",Navalcarnero,Madrid,28600,,,canteracdanavalcarnero@gmail.com,www.cdanavalcarnero.es,,,,,918112316 - 636777101 - 682911611,918112316,,JUAN ALARCON VILLEGAS,https://www.rffm.es/fichaclub/30427,2026-08-19T06:47:01.895153+00:00
30429,C.F. RAYO MAJADAHONDA SAD,/pnfg/pimg/Clubes/00100_0011006925_ESCUDO_RAYO_BUENO.png,DELEGACIÓN DE GALAPAGAR,,A28562445,"AVENIDA DE LAS MORERAS, S/N",Majadahonda,Madrid,28220,CALLE SOROLLA Nº 1,Majadahonda,Madrid,28222,,,gerencia@rayomajadahonda.com,www.rayomajadahonda.com,,,,,917165238 - 616982118,,,ENRIQUE VEDIA PESQUERA,https://www.rffm.es/fichaclub/30429,2026-08-19T06:47:02.158343+00:00
30431,GETAFE C.F. S.A.D.,/pnfg/pimg/Clubes/00100_0011877690_Escudo_a_color.png,DELEGACIÓN DE GETAFE,,A78388667,"AVDA. TERESA DE CALCUTA, S/N",Getafe,Madrid,28903,"AVDA. TERESA DE CALCUTA,S/N",Getafe,Madrid,28903,JOSE ANTONIO RAMIREZ MORALES,D.,operaciones@getafecf.com,www.getafecf.com,,,,,916959643,916833285,,ANGEL TORRES SANCHEZ,https://www.rffm.es/fichaclub/30431,2026-08-19T06:47:02.432198+00:00
30430,DEPORTIVO A.V. SANTA ANA,/pnfg/pimg/Clubes/00100_0010976814_dep_av_santaana.jpg,DELEGACIÓN COTORRUELO,,G80460371,"HOSPITALET DE LLOBREGAT, S/N",Madrid,Madrid,28034,"HOSPITALET DE LLOBREGAT, S/N",Madrid,Madrid,28034,,,davsantaana@hotmail.es,www.davsantaana.es,dep_av_santaana,,,davsantaana,917350851 - 647095845,917350851,,RAFAEL GONZALEZ FERNANDEZ,https://www.rffm.es/fichaclub/30430,2026-08-19T06:47:02.444188+00:00
30433,RAYO VALLECANO DE MADRID S.A.D.,/pnfg/pimg/Clubes/00100_0011548853_Escudo_Rayo_Vallecano.jpg,DELEGACIÓN VALDEBERNARDO,,A28402592,"Payaso Fofo, s/n",Madrid,Madrid,28018,CALLE RAYO VALLECANO DE MADRID SAD Nº 2,Madrid,Madrid,28051,,,directorfutbolbase@rayovallecano.es,www.rayovallecano.es,rayovallecano,,,rayovallecano,914782253 - 914785672 - 913852544,91 3852627,,RAUL SANTIAGO MARTIN PRESA,https://www.rffm.es/fichaclub/30433,2026-08-19T06:47:02.644130+00:00
30432,R.S.D. ALCALA S.A.D.,/pnfg/pimg/Clubes/00100_0000103781_escudo_rsda_nuevo.jpg,DELEGACIÓN DE ALCALÁ DE HENARES,,A28556470,Simón García de Pedro s/n,Alcalá De Henares,Madrid,28805,AVDA. VIRGEN DEL VAL S/N (ESTADIO),Alcalá De Henares,Madrid,28805,JORGE MARTIN DE SAN PABLO,Sr.,info@rsdalcala.com,www.rsdalcala.com,@rsda_oficial,,,,910281556,,,JOSE ANTONIO PAREJA ESTEBAN,https://www.rffm.es/fichaclub/30432,2026-08-19T06:47:02.810497+00:00
30435,MEXICO F.C. S.A.D.,/pnfg/pimg/Clubes/00100_0011715402_logo_M__xico_FC_rN.png,DELEGACIÓN DE ALCOBENDAS,,A81561094,"Avda. Juan Pablo II, 30 2ºA",Paracuellos De Jarama,Madrid,28860,"Calle Bulgaria 4, San Blas - Canillegas",Madrid,Madrid,28022,Mexico F.C.,,victor_tms@mexicofc.com,https://mexicofc.com,,,,,664584628 - 650 98 84 97 - 618822239,,,VICTOR GUSTAVO FERRAEZ GASQUE,https://www.rffm.es/fichaclub/30435,2026-08-19T06:47:02.839367+00:00
30491,A.D. UNION ADARVE,/pnfg/pimg/Clubes/00100_0012184056_Escudo_Uni__n_Adarve.jpg,DELEGACIÓN VALDEBERNARDO,,G80455595,"C/ SANTIAGO DE COMPOSTELA, 104",Madrid,Madrid,28035,"C/ Becerrea, 4 - Instalación Vereda de Ganapanes",Madrid,Madrid,28029,,,info@unionadarve.com,www.unionadarve.com,UnionAdarve,,,@adunionadarve,610579843 - 659537626,,,VICTOR SALAMANCA CUEVAS,https://www.rffm.es/fichaclub/30491,2026-08-19T06:47:03.181580+00:00
304917,C.D. CELMIG,/pnfg/pimg/Clubes/00100_0000048039_4680_c.d.celmig.jpg,DELEGACIÓN DE ALCORCÓN,,G86802071,"Munich, 4 (CAFETERÍA CELEDONIO)",Alcorcón,Madrid,28923,"MUNICH, 4- (BAR CELEDONIO)",Móstoles,Madrid,28923,MIGUEL ÁNGEL HERRÁIZ SEGURA,D.,miguelcelmig@hotmail.es,,,,,,655968680,,,MIGUEL ANGEL HERRAIZ SEGURA,https://www.rffm.es/fichaclub/304917,2026-08-19T06:47:03.343095+00:00
30495,AGRUPACION DEPORTE ESCOLAR POPULAR (ADEPO),/pnfg/pimg/Clubes/00100_0011125642_PNG_6X6cm_300_dpi.png,DELEGACIÓN VALDEBERNARDO,,G78797412,TRANVIA DE ARGANDA S/N (POLIDEPORTIVO PALOMERAS),Madrid,Madrid,28031,Plaza Cuelgamuros nº 7 3º A,Madrid,Madrid,28038,Juan Andrés Sanz Nogales,D.,directiva@adepopalomeras.com,www.adepopalomeras.com,,,,,649956688 - 629418088 - 618915316&nbsp;-&nbsp;&nbsp;677874122,,,JOSE ANTONIO MARTIN GARCIA,https://www.rffm.es/fichaclub/30495,2026-08-19T06:47:03.838324+00:00
307299,C.D. ORUSCO,/pnfg/pimg/Clubes/00100_0000035999_3706_orusco.jpg,DELEGACIÓN DE ARGANDA,,G85552412,"AVDA.DE LA PAZ, 4",Orusco De Tajuña,Madrid,28570,"CANTO HERRADO , 8",Orusco De Tajuña,Madrid,28570,JULIAN SAN ANDRES,D.,juliansanandresmanzano@gmail.com,,,,,,699021966 - 638310633 - 646043067,,2007-09-28,JULIAN SAN ANDRES MANZANO,https://www.rffm.es/fichaclub/307299,2026-08-19T06:47:03.968514+00:00
3134057,C.D. LA MERCED,/pnfg/pimg/Clubes/00100_0011544217_COLEGIO_NS_MERCED__3___1_.jpg,DELEGACION DE SAN SEBASTIAN DE LOS REYES,,R2800788H,"DEL FUEGO, 9",Tres Cantos,Madrid,28760,"DEL FUEGO, 9",Tres Cantos,Madrid,28760,COLEGIO NUESTRA SEÑORA DE LA MERCED,,coordinadordeportivo@mercedariastrescantos.es,www.mercedariastrescantos.es,@EDLaMerced,Escuela Deportiva La Merced Tres Cantos,,,606132342 - 676845093 - 918062570&nbsp;-&nbsp;&nbsp;620809583,,,MARIA AUSOCOA MENDIGUREN,https://www.rffm.es/fichaclub/3134057,2026-08-19T06:47:04.091831+00:00
3135,CLUB C.F. CAMPO REAL 89,/pnfg/pimg/Clubes/00100_0012140782_CF_CampoReal__Alta_.png,DELEGACIÓN DE ARGANDA,,G84157544,"PASEO DE POZUELO, S/N",Campo Real,Madrid,28510,"Pso. de Pozuelo, s/n.",Campo Real,Madrid,28510,Eusebio González Rubio,D.,clubfutbolcamporeal@gmail.com,www.cfcamporeal.es,,,,,611231691,,,EUSEBIO GONZALEZ RUBIO,https://www.rffm.es/fichaclub/3135,2026-08-19T06:47:04.294662+00:00
3138,C.F. HOYO DE MANZANARES,/pnfg/pimg/Clubes/00100_0011030321_ESCUDO_DEL_CF_HOYO.jpg,DELEGACIÓN DE GALAPAGAR,,G82074501,"LAS ERAS, S/N (POLIDEPORTIVO)",Hoyo De Manzanares,Madrid,28240,C/ LAS ERAS s/n POLIDEPORTIVO MUNICIPAL,Hoyo De Manzanares,Madrid,28240,MARIA DOLORES SÁNCHEZ MORENO,Sra.,administracion@cfhoyodemanzanares.es,https://cfhoyodemanzanares.es/,,https://www.facebook.com/share/16oQX6xQoc/?mibextid=wwXIfr,,https://www.instagram.com/cfhoyodemanzanares?igsh=MWh5MXA1NnJvdTdiNg==,661836849 - 630210017 - 650187001,,,MARIA DOLORES SANCHEZ MORENO,https://www.rffm.es/fichaclub/3138,2026-08-19T06:47:04.453634+00:00
3156,CULTURAL UNION LEGANES,/pnfg/pimg/Clubes/00100_0011544624_escudo_blanco.jpg,DELEGACIÓN DE LEGANÉS,,G79968335,"Polonia, 8 9ºC",Leganés,Madrid,28916,Calle Polonia. N 8. 9C,Leganés,Madrid,28916,Luis Carrasco Casas,D.,culturalunionleganes@gmail.com,unionleganes.com,,,,UnionLeganes Leganes,601265430,,,LUIS CARRASCO,https://www.rffm.es/fichaclub/3156,2026-08-19T06:47:04.483719+00:00
3177,CLUB CHAMARTIN-R,/pnfg/pimg/Clubes/00100_0000001028_3177_chamartin.jpg,DELEGACIÓN COTORRUELO,,G79462172,"PLAZA DUQUE DE PASTRANA, 5",Madrid,Madrid,28036,"PZA. DUQUE DE PASTRANA, 5 (EDIFICIO B)",Madrid,Madrid,28036,FÚTBOL - CLUB CHAMARTÍN R,,,,,,,,913025634,913839668,,JOSE RICARDO PINDADO RAEBURN,https://www.rffm.es/fichaclub/3177,2026-08-19T06:47:04.655447+00:00
3224,C.D. ESCOLAPIOS ALCALA,/pnfg/pimg/Clubes/00100_0011615454_logo2.png,DELEGACIÓN DE ALCALÁ DE HENARES,,G79895041,"AVDA. LOPE DE FIGUEROA, 27-B",Alcalá De Henares,Madrid,28804,"AVDA. LOPE DE FIGUEROA, 27-B",Alcalá De Henares,Madrid,28804,FRANCISCO JOSE MORATALLA CAMACHO,D.,deportes@escolapiosalcala.es,,,,,,666802743 - 662010413,,,FRANCISCO JOSE MORATALLA CAMACHO,https://www.rffm.es/fichaclub/3224,2026-08-19T06:47:05.213400+00:00
3203,C.D. LOS YEBENES-SAN BRUNO,/pnfg/pimg/Clubes/00100_0011184465_ESCUDO.jpeg,DELEGACIÓN COTORRUELO,,G79530200,"C/ MONSALUPE, 9-2º-B",Madrid,Madrid,28024,"C/ Los Yébenes, 137 posterior, Campo de Fútbol",Madrid,Madrid,28047,Cesar Paul Fernandez Valiente,D.,losyebenessanbruno@hotmail.com,https://losyebenessanbruno.com,,,,,600967512 - 680905300 - 917190205,917190205,,CESAR PAUL FERNANDEZ VALIENTE,https://www.rffm.es/fichaclub/3203,2026-08-19T06:47:05.438413+00:00
3275,C.D. SAN CRISTOBAL DE LOS ANGELES,/pnfg/pimg/Clubes/00100_0000000580_3275-san%20cristobal.jpg,DELEGACIÓN COTORRUELO,,G79477253,"C/ ROCAFORT, 56 2ºD",Madrid,Madrid,28021,BECQUER Nº 7 3º D,Móstoles,Madrid,28932,JESUS SUAREZ MORALES,D.,cdsancristobaldelosangeles@hotmail.com,,,,,,606104364 - 686504868,,,JESUS SUAREZ MORALES,https://www.rffm.es/fichaclub/3275,2026-08-19T06:47:05.709491+00:00
3284,A.D. JUVENTUD TORREJON,/pnfg/pimg/Clubes/00100_0000001111_3284_AD_Juventud_de_Torrejon.jpg,DELEGACIÓN DE ALCALÁ DE HENARES,,G79979670,"AVDA. DE LA CONSTITUCION, S/N",Torrejón De Ardoz,Madrid,28850,"AVDA. DE MADRID, 2 6º A",Torrejón De Ardoz,Madrid,28850,PEDRO CASTILLA DIAZ,D.,adjuventud32@yahoo.com,juventudtorrejon.es,,,,,648707489 - 649391043 - 675461359,,,CESAR MONFORTE CASTILLO,https://www.rffm.es/fichaclub/3284,2026-08-19T06:47:05.850659+00:00
3287,PEÑA MADRIDISTA 3000 GOLES,/pnfg/pimg/Clubes/00100_0011828972_ESCUDO_PE__A_LOS_3000_GOLES__Personalizadas__75_.png,DELEGACIÓN DE ALCORCÓN,,G84284553,"C/ SAHAGUN, 18 4ºB",Alcorcón,Madrid,28925,C/ SAHAGÚN 18 4°B,Alcorcón,Madrid,28925,Fco Javier Rey García,D.,pm3000goles@gmail.com,www.pm3000goles.com,,,,,637451028 - 605409175,,,FRANCISCO JAVIER REY GARCIA,https://www.rffm.es/fichaclub/3287,2026-08-19T06:47:05.886637+00:00
3220,C.D. OROQUIETA VILLAVERDE BUTARQUE,/pnfg/pimg/Clubes/00100_0010847450_OV_Butarque.jpg,DELEGACIÓN COTORRUELO,,G81098550,"C/ ESTEFANITA, 3",Madrid,Madrid,28021,"C/ ESTEFANITA, 3 (POLIDEPORTIVO)",Madrid,Madrid,28021,,,ovbutarque@gmail.com,,,,,,,,,**JOSE ANTONIO HERNANDEZ NAVARRO,https://www.rffm.es/fichaclub/3220,2026-08-19T06:47:05.888174+00:00
3292,C.D. VILLAREJO-69,/pnfg/pimg/Clubes/00100_0000001112_3292_villarejo69.jpg,DELEGACIÓN DE ARANJUEZ,,G80154537,"PLAZA DE ESPAÑA, S/N",0,Madrid,28590,APARTADO DE CORREOS 68,0,Madrid,28590,,,clubdeportivovillarejo69@hotmail.com,,,,,,918745208 - 608210743 - 619510627,918745805,,SEGUNDO DIAZ DIAZ,https://www.rffm.es/fichaclub/3292,2026-08-19T06:47:06.500830+00:00
3291,F.C. ZARZAQUEMADA,/pnfg/pimg/Clubes/00100_0011114611_PHOTO_2021_09_04_13_11_13.jpg,DELEGACIÓN DE LEGANÉS,,G79817219,"CALLE NOGAL, 39",Leganés,Madrid,28918,"Avenida Gran Bretaña 32, 1º IZQ",Leganés,Madrid,28916,,,Futbolclubzarzaquemada@gmail.com,www.fczarzaquemada.com,,,,,616302603 - 637082177 - 665957978&nbsp;-&nbsp;&nbsp;607564883,,,CARLOS PRIETO DEL AMO,https://www.rffm.es/fichaclub/3291,2026-08-19T06:47:06.571187+00:00
334003,AGRUPACION FUTSALA CHINCHON,/pnfg/pimg/Clubes/00100_0000043718_ESCUDO%20CHINCHON.jpg,DELEGACIÓN DE ARANJUEZ,,G80906258,"POZUELO, 19",Chinchón,Madrid,28370,"POZUELO, 19",Chinchón,Madrid,28370,ANGEL LUIS FERNANDEZ HERRERO,D.,yite.3@hotmail.com,fschinchon.ffmadrid.org,,,,,636269214 - 639594372,918276722,,HUGO RUBEN ALARCON LEONARD,https://www.rffm.es/fichaclub/334003,2026-08-19T06:47:06.837484+00:00
3335,ADC ESCUELA FUTBOL BARRIO PILAR,/pnfg/pimg/Clubes/00100_0011943963_Logo_Escuela.jpg,DELEGACIÓN DE ALCOBENDAS,,G79947644,"Pza, Villafranca Barros,3 8º 1",Madrid,Madrid,28034,"PLAZA VILLAFRANCA DE LOS BARROS,3.- 8º 1",Madrid,Madrid,28034,ANGEL RUIZ ESTEBAN,D.,jcarlos7777@gmail.com,,@EFBarrioPilar,,,,629063776 - 653891502 - 606406541,,,ANGEL RUIZ ESTEBAN,https://www.rffm.es/fichaclub/3335,2026-08-19T06:47:07.078637+00:00
3324,A.D.C. PARQUE MAYOR,/pnfg/pimg/Clubes/00100_0000047999_3324_parquemayor.jpg,DELEGACIÓN DE ALCORCÓN,,G79469722,"AVDA DEL OESTE, 43 (BAR BODEGA OLIMPIC)",Alcorcón,Madrid,28922,"AVDA DEL OESTE, 43 (BAR BODEGA OLIMPIC)",Alcorcón,Madrid,28922,,,Ivanbarca89@gmail.com,,,,,,639 001 222 - 646705401 - 695317657,,,IVAN DIEZ MARTINEZ,https://www.rffm.es/fichaclub/3324,2026-08-19T06:47:07.083677+00:00
